State,StateCode,Municipality,MunicipalityCode,Locality,Schools,Students,StudentsFemale,StudentsMale,Teachers
OAXACA,20,SAN JERÓNIMO TECÓATL,163,PLAN DE GUADALUPE,3,116,59,57,10
OAXACA,20,SAN JERÓNIMO TECÓATL,163,SAN JERÓNIMO TECÓATL,3,140,63,77,11
OAXACA,20,SAN JORGE NUCHITA,164,GUADALUPE DE MORELOS,3,101,57,44,11
OAXACA,20,SAN JORGE NUCHITA,164,SAN JORGE NUCHITA,4,465,266,199,28
OAXACA,20,SAN JORGE NUCHITA,164,SAN MIGUEL ALLENDE,2,38,19,19,8
OAXACA,20,SAN JOSÉ AYUQUILA,165,EL CENTENARIO,2,46,25,21,9
OAXACA,20,SAN JOSÉ AYUQUILA,165,SAN JOSÉ AYUQUILA,4,615,332,283,44
OAXACA,20,SAN JOSÉ AYUQUILA,165,SAN RAFAEL,2,40,21,19,8
OAXACA,20,SAN JOSÉ CHILTEPEC,166,ARROYO CHOÁPAM,5,269,130,139,21
OAXACA,20,SAN JOSÉ CHILTEPEC,166,ARROYO FRIJOL,3,158,75,83,11
OAXACA,20,SAN JOSÉ CHILTEPEC,166,CERRO FLORES,2,57,27,30,5
OAXACA,20,SAN JOSÉ CHILTEPEC,166,EL FORTÍN,4,47,20,27,5
OAXACA,20,SAN JOSÉ CHILTEPEC,166,EL TABLERO,2,12,8,4,1
OAXACA,20,SAN JOSÉ CHILTEPEC,166,FORTINO J. PINACHO,3,115,55,60,12
OAXACA,20,SAN JOSÉ CHILTEPEC,166,LA GUADALUPE,3,45,21,24,3
OAXACA,20,SAN JOSÉ CHILTEPEC,166,LA JOYA MANANTIAL,3,29,15,14,3
OAXACA,20,SAN JOSÉ CHILTEPEC,166,LEYES DE REFORMA,2,53,20,33,4
OAXACA,20,SAN JOSÉ CHILTEPEC,166,PLAN DE ÁGUILA,2,19,13,6,2
OAXACA,20,SAN JOSÉ CHILTEPEC,166,PUEBLO VIEJO,4,323,169,154,19
OAXACA,20,SAN JOSÉ CHILTEPEC,166,ROBERTO OLIVARES ARELLANO,1,16,6,10,1
OAXACA,20,SAN JOSÉ CHILTEPEC,166,SAN FELIPE,2,129,64,65,9
OAXACA,20,SAN JOSÉ CHILTEPEC,166,SAN ISIDRO NARANJAL,3,132,62,70,11
OAXACA,20,SAN JOSÉ CHILTEPEC,166,SAN JOSÉ CHILTEPEC,10,1076,531,545,63
OAXACA,20,SAN JOSÉ CHILTEPEC,166,TIERRA NEGRA,1,41,24,17,3
OAXACA,20,SAN JOSÉ DEL PEÑASCO,167,EL TABAJE,3,117,61,56,10
OAXACA,20,SAN JOSÉ DEL PEÑASCO,167,EL YAGALÁN,3,118,66,52,13
OAXACA,20,SAN JOSÉ DEL PEÑASCO,167,LA LABOR,2,52,29,23,5
OAXACA,20,SAN JOSÉ DEL PEÑASCO,167,LA OCOTERA,2,30,11,19,2
OAXACA,20,SAN JOSÉ DEL PEÑASCO,167,LOMA GRANDE,2,15,9,6,2
OAXACA,20,SAN JOSÉ DEL PEÑASCO,167,SAN JOSÉ DEL PEÑASCO,4,180,98,82,14
OAXACA,20,SAN JOSÉ ESTANCIA GRANDE,168,SAN JOSÉ ESTANCIA GRANDE,4,232,108,124,16
OAXACA,20,SAN JOSÉ INDEPENDENCIA,169,BUENOS AIRES,4,230,96,134,13
OAXACA,20,SAN JOSÉ INDEPENDENCIA,169,CERRO CHAPULTEPEC,3,97,45,52,7
OAXACA,20,SAN JOSÉ INDEPENDENCIA,169,CERRO CLARÍN,5,259,136,123,19
OAXACA,20,SAN JOSÉ INDEPENDENCIA,169,CERRO LAGUNA,2,49,24,25,4
OAXACA,20,SAN JOSÉ INDEPENDENCIA,169,CERRO TORITO,2,44,20,24,4
OAXACA,20,SAN JOSÉ INDEPENDENCIA,169,EL TEPEYAC,2,42,23,19,4
OAXACA,20,SAN JOSÉ INDEPENDENCIA,169,SAN JOSÉ INDEPENDENCIA,5,367,165,202,17
OAXACA,20,SAN JOSÉ LACHIGUIRI,170,NIZAGOCHE,3,184,101,83,13
OAXACA,20,SAN JOSÉ LACHIGUIRI,170,NUESTRA SEÑORA INMACULADA DE JUQUILA EL CARRIZAL,2,19,9,10,7
OAXACA,20,SAN JOSÉ LACHIGUIRI,170,RANCHO MIJANGOS,1,15,6,9,6
OAXACA,20,SAN JOSÉ LACHIGUIRI,170,SAN JOSÉ LACHIGUIRI,4,338,189,149,31
OAXACA,20,SAN JOSÉ LACHIGUIRI,170,SANTA MARÍA LACHIVIGOZA,3,182,88,94,11
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA CABALLERO,2,45,23,22,8
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA CAMARÓN (SAN MARTÍN),3,25,13,12,3
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA CIÉNEGA,3,116,64,52,12
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA COLORADA,3,112,58,54,12
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA DE ACEITE,1,18,8,10,6
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA DE CEDRO,3,53,27,26,10
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA DE GOLONDRINA,3,61,33,28,10
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA DE GRILLO,2,57,31,26,9
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA DE RAYO,2,24,11,13,8
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA GOLONDRINA SECCIÓN II,2,17,9,8,2
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA PARED,1,29,15,14,6
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA PESCADO,2,78,43,35,9
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA PLATANILLO,1,9,3,6,1
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA SAN JOSÉ,2,13,7,6,2
OAXACA,20,SAN JOSÉ TENANGO,171,AGUA VERDE,1,25,14,11,2
OAXACA,20,SAN JOSÉ TENANGO,171,AGUACATITLA,3,88,47,41,11
OAXACA,20,SAN JOSÉ TENANGO,171,ALTAMIRA,3,110,56,54,11
OAXACA,20,SAN JOSÉ TENANGO,171,BARRIO SAN JERÓNIMO,1,16,8,8,1
OAXACA,20,SAN JOSÉ TENANGO,171,CAMINO DE YESO,2,24,12,12,8
OAXACA,20,SAN JOSÉ TENANGO,171,CAÑADA DE MAMEY,3,67,35,32,10
OAXACA,20,SAN JOSÉ TENANGO,171,CAÑADA GRANDE,1,20,10,10,1
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO ÁLAMO,2,20,6,14,7
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO ALTO,1,9,5,4,1
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO CABALLERO,2,81,44,37,9
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO CENTRAL,5,174,93,81,12
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO LIQUIDÁMBAR,2,38,0,38,7
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO NEGRO,2,7,5,2,1
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO OTATE,3,114,62,52,10
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO PALMERA,3,128,63,65,12
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO RABÓN,3,33,18,15,4
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO TOTOMOXTLE,2,12,6,6,1
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO TRUENO,2,62,32,30,4
OAXACA,20,SAN JOSÉ TENANGO,171,CERRO VERDE [RANCHO],2,15,7,8,2
OAXACA,20,SAN JOSÉ TENANGO,171,GÉNOVA NUEVO PROGRESO,1,18,8,10,1
OAXACA,20,SAN JOSÉ TENANGO,171,LAS MARAVILLAS,2,12,2,10,1
OAXACA,20,SAN JOSÉ TENANGO,171,LAS RUINAS,3,86,50,36,10
OAXACA,20,SAN JOSÉ TENANGO,171,LLANO DE ÁRNICA,3,176,94,82,12
OAXACA,20,SAN JOSÉ TENANGO,171,LLANO NUEVO DE LA CRUZ,2,34,19,15,7
OAXACA,20,SAN JOSÉ TENANGO,171,LOMA ALTA CERRO CENTRAL,1,15,9,6,1
OAXACA,20,SAN JOSÉ TENANGO,171,LOMA ALTA TIERRA COLORADA,2,15,8,7,2
OAXACA,20,SAN JOSÉ TENANGO,171,MINA DE ARENA,2,50,27,23,8
OAXACA,20,SAN JOSÉ TENANGO,171,PALO GORDO,1,4,0,4,1
OAXACA,20,SAN JOSÉ TENANGO,171,PIEDRA ANCHA,3,27,9,18,4
OAXACA,20,SAN JOSÉ TENANGO,171,PIEDRA DEL SOL,2,64,35,29,8
OAXACA,20,SAN JOSÉ TENANGO,171,PIEDRAS NEGRAS,2,45,22,23,8
OAXACA,20,SAN JOSÉ TENANGO,171,PLAN DE LAGUNA,2,27,11,16,8
OAXACA,20,SAN JOSÉ TENANGO,171,POZO DE ÁGUILA,3,90,50,40,11
OAXACA,20,SAN JOSÉ TENANGO,171,PUERTO BUENAVISTA,4,191,93,98,12
OAXACA,20,SAN JOSÉ TENANGO,171,RANCHO CERQUEDA,1,9,5,4,1
OAXACA,20,SAN JOSÉ TENANGO,171,RANCHO GUADALUPE,3,89,49,40,10
OAXACA,20,SAN JOSÉ TENANGO,171,RANCHO HERNÁNDEZ,2,46,25,21,9
OAXACA,20,SAN JOSÉ TENANGO,171,RANCHO MARTÍNEZ CENTRAL,3,16,7,9,3
OAXACA,20,SAN JOSÉ TENANGO,171,RANCHO MORELOS,2,11,4,7,1
OAXACA,20,SAN JOSÉ TENANGO,171,RANCHO PEINECILLO,2,15,5,10,2
OAXACA,20,SAN JOSÉ TENANGO,171,RANCHO PINEDA,3,30,15,15,4
OAXACA,20,SAN JOSÉ TENANGO,171,SAN ISIDRO,1,5,2,3,1
OAXACA,20,SAN JOSÉ TENANGO,171,SAN JOSÉ TENANGO,6,876,502,374,52
OAXACA,20,SAN JOSÉ TENANGO,171,SAN MARTÍN CABALLERO,3,88,43,45,12
OAXACA,20,SAN JOSÉ TENANGO,171,SANTA CATARINA,3,44,24,20,4
OAXACA,20,SAN JOSÉ TENANGO,171,SITIO CABALLERO,1,30,15,15,6
OAXACA,20,SAN JOSÉ TENANGO,171,SITIO IGLESIA,3,106,59,47,10
OAXACA,20,SAN JOSÉ TENANGO,171,TEOCUATLÁN,3,278,155,123,20
OAXACA,20,SAN JOSÉ TENANGO,171,TIERRA COLORADA (AGUA COLORADA),1,40,22,18,3
OAXACA,20,SAN JOSÉ TENANGO,171,UNIÓN DE HIDALGO,3,101,47,54,6
OAXACA,20,SAN JOSÉ TENANGO,171,VISTA HERMOSA,1,14,6,8,6
OAXACA,20,SAN JUAN ACHIUTLA,172,SAN JUAN ACHIUTLA,4,96,48,48,13
OAXACA,20,SAN JUAN ATEPEC,173,AMPLIACIÓN BARRIO DE SAN MIGUEL,1,133,61,72,9
OAXACA,20,SAN JUAN ATEPEC,173,SAN JUAN ATEPEC,3,201,109,92,13
OAXACA,20,ÁNIMAS TRUJANO,174,ÁNIMAS TRUJANO,6,1487,760,727,72
OAXACA,20,SAN JUAN BAUTISTA ATATLAHUCA,175,EL PORVENIR,3,112,50,62,8
OAXACA,20,SAN JUAN BAUTISTA ATATLAHUCA,175,SAN JUAN BAUTISTA ATATLAHUCA,4,147,81,66,15
OAXACA,20,SAN JUAN BAUTISTA ATATLAHUCA,175,ZOQUIÁPAM BOCA DE LOS RÍOS,3,82,44,38,11
OAXACA,20,SAN JUAN BAUTISTA COIXTLAHUACA,176,ESTANCIA,2,32,16,16,4
OAXACA,20,SAN JUAN BAUTISTA COIXTLAHUACA,176,LA CIÉNEGA,1,88,40,48,5
OAXACA,20,SAN JUAN BAUTISTA COIXTLAHUACA,176,RÍO BLANCO,3,129,58,71,9
OAXACA,20,SAN JUAN BAUTISTA COIXTLAHUACA,176,RÍO POBLANO,3,73,26,47,7
OAXACA,20,SAN JUAN BAUTISTA COIXTLAHUACA,176,SAN JERÓNIMO OTLA,1,8,4,4,1
OAXACA,20,SAN JUAN BAUTISTA COIXTLAHUACA,176,SAN JUAN BAUTISTA COIXTLAHUACA,4,439,227,212,27
OAXACA,20,SAN JUAN BAUTISTA COIXTLAHUACA,176,SANTA CATARINA OCOTLÁN,3,84,35,49,7
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,EL ÁGUILA ALMOLOYAS,2,4,0,4,2
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,EL CACIQUE,2,29,11,18,2
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,GUADALUPE DE LOS OBOS,2,45,23,22,9
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,LA CRUZ,2,9,3,6,2
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,LA GARITA,1,34,20,14,3
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SAN FRANCISCO TUTEPETONGO,3,150,85,65,13
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SAN GABRIEL ALMOLOYA,2,36,15,21,7
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SAN JOSÉ DEL CHILAR,4,226,125,101,18
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SAN JUAN BAUTISTA CUICATLÁN,13,1499,783,716,116
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SAN JUAN COYULA,3,147,71,76,12
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SAN PEDRO CHICOZAPOTES,2,104,58,46,9
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SAN PEDRO NODÓN,4,59,31,28,9
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SANTA CATARINA TLAXILA,1,4,0,4,1
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SANTA MARÍA ALMOLOYAS,2,20,10,10,6
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SANTIAGO DOMINGUILLO,3,45,21,24,18
OAXACA,20,SAN JUAN BAUTISTA CUICATLÁN,177,SANTIAGO QUIOTEPEC,3,47,20,27,3
OAXACA,20,SAN JUAN BAUTISTA GUELACHE,178,ASUNCIÓN ETLA,2,71,41,30,9
OAXACA,20,SAN JUAN BAUTISTA GUELACHE,178,EL VERGEL,2,74,42,32,27
OAXACA,20,SAN JUAN BAUTISTA GUELACHE,178,SAN GABRIEL ETLA,2,52,28,24,9
OAXACA,20,SAN JUAN BAUTISTA GUELACHE,178,SAN JUAN BAUTISTA GUELACHE,4,196,101,95,14
OAXACA,20,SAN JUAN BAUTISTA GUELACHE,178,SAN MIGUEL ETLA,3,266,155,111,21
OAXACA,20,SAN JUAN BAUTISTA GUELACHE,178,SANTOS DEGOLLADO,2,35,19,16,7
OAXACA,20,SAN JUAN BAUTISTA JAYACATLÁN,179,SAN JUAN BAUTISTA JAYACATLÁN,4,323,189,134,19
OAXACA,20,SAN JUAN BAUTISTA LO DE SOTO,180,SAN JUAN BAUTISTA LO DE SOTO,6,598,285,313,38
OAXACA,20,SAN JUAN BAUTISTA LO DE SOTO,180,SAN PEDRO ORIZABA,3,118,55,63,12
OAXACA,20,SAN JUAN BAUTISTA SUCHITEPEC,181,GUADALUPE CUAUTEPEC,1,90,51,39,6
OAXACA,20,SAN JUAN BAUTISTA SUCHITEPEC,181,SAN JUAN BAUTISTA SUCHITEPEC,4,94,46,48,12
OAXACA,20,SAN JUAN BAUTISTA TLACOATZINTEPEC,182,ARROYO PLATANAL,3,46,20,26,4
OAXACA,20,SAN JUAN BAUTISTA TLACOATZINTEPEC,182,CERRO ESCOPETA,1,13,7,6,1
OAXACA,20,SAN JUAN BAUTISTA TLACOATZINTEPEC,182,LA SOLEDAD,3,79,40,39,6
OAXACA,20,SAN JUAN BAUTISTA TLACOATZINTEPEC,182,SAN ESTEBAN TECTITLÁN,3,80,40,40,5
OAXACA,20,SAN JUAN BAUTISTA TLACOATZINTEPEC,182,SAN JUAN BAUTISTA TLACOATZINTEPEC,5,294,157,137,16
OAXACA,20,SAN JUAN BAUTISTA TLACOATZINTEPEC,182,SAN PEDRO LA ALIANZA,3,98,54,44,11
OAXACA,20,SAN JUAN BAUTISTA TLACHICHILCO,183,AGUA ESCONDIDA,2,14,6,8,2
OAXACA,20,SAN JUAN BAUTISTA TLACHICHILCO,183,GUADALUPE LA LIBERTAD,2,18,6,12,6
OAXACA,20,SAN JUAN BAUTISTA TLACHICHILCO,183,SAN JUAN BAUTISTA TLACHICHILCO,4,207,111,96,15
OAXACA,20,SAN JUAN BAUTISTA TLACHICHILCO,183,SANTA BÁRBARA HUACAPA,2,36,17,19,9
OAXACA,20,SAN JUAN BAUTISTA TLACHICHILCO,183,SANTIAGO GUADALUPE,3,104,56,48,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,AGUA FRÍA PAPALOAPAN,3,226,110,116,16
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,AGUA FRÍA PIEDRA DEL SOL,1,34,11,23,2
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,ALTAMIRA,1,19,9,10,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,AMAPA,2,38,17,21,5
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,ARROYO CHIQUITO,3,68,26,42,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,ARROYO LIMÓN,3,322,157,165,19
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,ARROYO ZUZULE,3,47,20,27,8
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,BENEMÉRITO JUÁREZ,5,686,346,340,57
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,BETHANIA,4,632,317,315,38
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,BUENAVISTA GALLARDO,2,22,11,11,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,BUENAVISTA RÍO TONTO,3,30,15,15,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,BUENOS AIRES EL APOMPO,4,115,44,71,11
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,CAMALOTAL,3,239,119,120,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,CAMARÓN SALSIPUEDES,3,141,75,66,13
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,CAMELIA ROJA,5,541,285,256,25
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,COLONIA GUADALUPE,1,7,4,3,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,COLONIA OBRERA BENITO JUÁREZ,4,573,303,270,68
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,COLONIA ORTEGA,2,111,39,72,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,COLONIA ROSALINDA,2,13,7,6,2
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,COLONIA VÍCTOR BRAVO AHUJA (SEGUNDA ETAPA),1,4,1,3,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,CURVA LAS CONSUEGRAS (EJIDO LAS ÁNIMAS),3,10,7,3,2
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL CEDRAL,4,199,100,99,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL CRUCERO,1,54,29,25,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL DESENGAÑO,3,63,25,38,5
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL ESCOBILLAL,2,152,70,82,8
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL ESFUERZO,2,59,27,32,4
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL JIMBAL,2,65,33,32,5
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL MANGAL,3,83,35,48,7
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL PARAÍSO ZACATAL,3,67,35,32,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL PORVENIR,3,156,83,73,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL PROGRESO,2,448,205,243,22
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL PROGRESO (SAN BARTOLO) [RANCHO],2,6,2,4,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,EL YAGUAL,2,42,19,23,4
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,ESPERANZA ARROYO LA GLORIA,3,106,50,56,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,FRANCISCO I. MADERO (LOS CERRITOS),1,7,4,3,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,FRANCISCO I. MADERO DE LOS CERRITOS RÍO TONTO,1,11,5,6,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,FUENTE MISTERIOSA,3,160,76,84,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,FUENTE VILLA,2,39,25,14,4
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,GENERAL LÁZARO CÁRDENAS,2,207,120,87,11
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,IGNACIO ZARAGOZA,2,21,9,12,2
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA CARLOTA,3,53,28,25,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA ESMALTA,2,57,29,28,5
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA ESPERANZA,4,121,55,66,9
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA FLORIDA,1,14,4,10,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA GLORIA,1,8,4,4,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA MINA,3,163,90,73,11
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA REDONDA (BOCA DE COAPA),3,9,4,5,2
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LA REFORMA,3,177,89,88,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LAS DELICIAS,2,37,18,19,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LIC. IGNACIO MARTÍNEZ BAUTISTA,2,8,8,0,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LOS GIRASOLES (EJIDO TUXTEPEC) [COLONIA],1,34,11,23,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LOS MANGALES (LA ESTOPA),2,43,21,22,4
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,LOS REYES (AMPLIACIÓN SANTA ÚRSULA),2,55,30,25,4
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,MACÍN CHICO,3,227,108,119,13
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,MATA DE CAÑA,3,94,52,42,8
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,MUNDO NUEVO,3,96,56,40,5
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,OJO DE AGUA,3,117,58,59,7
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,PAPALOAPAN,5,370,197,173,25
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,PASO CANOA,4,263,133,130,16
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,PASO RINCÓN,3,123,62,61,11
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,PIEDRA QUEMADA,2,46,26,20,5
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,PIO V BECERRA BALLESTEROS,3,126,58,68,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,PUEBLO NUEVO OJO DE AGUA,3,74,33,41,7
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,PUEBLO NUEVO PAPALOAPAN,3,380,187,193,24
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,RANCHO NUEVO JONOTAL,2,54,31,23,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,RODEO ARROYO PEPESCA,3,183,92,91,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,ROSARIO IBARRA DE PIEDRA [CENTRO DE POBLACIÓN],2,38,17,21,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN ANTONIO,1,55,21,34,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN BARTOLO,7,2108,949,1159,162
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN FELIPE DE LA PEÑA,4,232,120,112,16
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN FRANCISCO SALSIPUEDES,4,309,160,149,21
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN ISIDRO LAS PIÑAS,3,45,20,25,9
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN JOSÉ (EL PORVENIR),1,12,8,4,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN JUAN BAUTISTA DE MATAMOROS,3,183,91,92,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN JUAN BAUTISTA TUXTEPEC,172,28948,15118,13830,1921
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN MIGUEL OBISPO,2,45,25,20,5
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN RAFAEL,2,33,15,18,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SAN SILVERIO EL CEDRAL,4,50,28,22,7
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SANTA CATARINA,3,62,29,33,6
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SANTA MARÍA AMAPA,1,16,10,6,1
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SANTA MARÍA OBISPO,3,134,70,64,11
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SANTA ROSA PAPALOAPAN,2,44,19,25,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SANTA TERESA PAPALOAPAN,3,153,62,91,9
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SANTA ÚRSULA,3,97,48,49,9
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SEBASTOPOL,3,136,64,72,12
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,SOLEDAD MACÍN CHICO,3,186,88,98,11
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,TECOTENO EL TULAR,2,42,17,25,3
OAXACA,20,SAN JUAN BAUTISTA TUXTEPEC,184,ZACATE COLORADO,4,133,70,63,11
OAXACA,20,SAN JUAN CACAHUATEPEC,185,ALTO DE LAS MESAS,2,27,12,15,9
OAXACA,20,SAN JUAN CACAHUATEPEC,185,BUENAVISTA,4,205,108,97,16
OAXACA,20,SAN JUAN CACAHUATEPEC,185,CHICAPILLA,2,26,10,16,9
OAXACA,20,SAN JUAN CACAHUATEPEC,185,LA CULEBRA,3,96,54,42,12
OAXACA,20,SAN JUAN CACAHUATEPEC,185,OCOTLÁN,3,115,56,59,12
OAXACA,20,SAN JUAN CACAHUATEPEC,185,PIE DE LA CUESTA,3,174,90,84,13
OAXACA,20,SAN JUAN CACAHUATEPEC,185,SAN ANTONIO OCOTLÁN,3,253,144,109,20
